"feat_id","mzmed","rtmed","feat_class"
"FT0086",73.0654704297091,19.6949768066406,"Unclassified"
"FT0087",73.0654832518255,4.72488098144531,"Bad"
"FT0088",73.0766908963287,21.5179646809896,"Unclassified"
"FT0089",74.0607079698449,21.5442138671875,"Unclassified"
"FT0090",74.0606960565356,9.89436645507812,"Unclassified"
"FT0091",74.0606975316308,9.30265401204427,"Unclassified"
"FT0092",74.0606994919822,0.0599046448866526,"Unclassified"
"FT0093",74.0606901074244,2.23916409810384,"Unclassified"
"FT0094",74.0970629440811,20.5440958658854,"Unclassified"
"FT0095",74.0971027617112,0.2253497838974,"Unclassified"
"FT0096",74.0970914463562,9.01204427083333,"Unclassified"
"FT0097",74.0971102686166,9.71787516276042,"Unclassified"
"FT0098",75.0559549214915,21.4642293294271,"Unclassified"
"FT0099",75.1004288042065,8.99396464029948,"Unclassified"
"FT0100",76.0399983620122,10.4944030761719,"Good"
"FT0101",76.0763260389243,5.22815221150716,"Good"
"FT0102",76.0763590066157,7.46141560872396,"Bad"
"FT0103",77.0796666144219,5.21817830403646,"Unclassified"
"FT0104",78.9563199264263,21.3064178466797,"Unclassified"
"FT0105",78.956315710867,20.5909138997396,"Unclassified"
"FT0106",80.0501103917371,0.21306570370992,"Unclassified"
"FT0107",82.0143764985419,9.81679484049479,"Unclassified"
"FT0108",82.014384617377,12.2507013956706,"Bad"
"FT0109",82.0143949889598,19.1622202555339,"Unclassified"
"FT0110",82.0143663644592,20.6143127441406,"Unclassified"
"FT0111",82.0143493119004,7.87395273844401,"Unclassified"
"FT0112",82.0144236464835,0.190955766042074,"Unclassified"
"FT0113",82.5376698733138,21.1634012858073,"Unclassified"
"FT0114",82.5376558199916,15.7357299804688,"Unclassified"
"FT0115",82.5376904779703,18.7792012532552,"Unclassified"
"FT0116",83.0609855132903,0.705752245585124,"Unclassified"
"FT0117",83.0609653650499,21.5000478108724,"Unclassified"
"FT0118",84.0449915989164,9.99591420491536,"Good"
"FT0119",84.0449857714458,10.8339630126953,"Good"
"FT0120",84.0450037155981,18.9818288167318,"Unclassified"
"FT0121",84.0449536005934,5.54982503255208,"Unclassified"
"FT0122",84.0449968323435,13.6873168945312,"Unclassified"
"FT0123",84.045005185479,16.9888254801432,"Unclassified"
"FT0124",84.04496536367,8.05914001464844,"Unclassified"
"FT0125",84.044923178098,8.95190073649089,"Bad"
"FT0126",84.0449852951255,11.549912516276,"Unclassified"
"FT0127",84.0562203468165,21.5179646809896,"Unclassified"
"FT0128",84.0813291181912,7.97577107747396,"Unclassified"
"FT0129",85.0289751033126,5.34231897989909,"Unclassified"
"FT0130",85.0289617501954,2.16801427205404,"Bad"
"FT0131",85.0289725792934,7.89691416422526,"Unclassified"
"FT0132",85.0289595849795,8.7645273844401,"Unclassified"
"FT0133",85.0289700934246,7.11986796061198,"Unclassified"
"FT0134",85.0765976998958,19.2632303873698,"Unclassified"
"FT0135",85.0766424395902,0.191384315490723,"Unclassified"
"FT0136",85.0765952139853,21.5009307861328,"Unclassified"
"FT0137",85.0766633959074,3.93319384256999,"Unclassified"
"FT0138",86.0605945568909,9.54108378092448,"Unclassified"
"FT0139",86.0605683023719,2.40443547566732,"Unclassified"
"FT0140",86.0606144126171,0.168949286142985,"Unclassified"
"FT0141",86.0606016306118,10.258317565918,"Unclassified"
"FT0142",86.0606264904158,21.550693766276,"Unclassified"
"FT0143",86.0969824938732,5.9520383199056,"Unclassified"
"FT0144",86.0969738039653,5.44394454956055,"Unclassified"
"FT0145",87.0445855460496,2.49662386576335,"Unclassified"
"FT0146",87.0446070207723,1.92866872151693,"Unclassified"
"FT0147",87.0445983641466,7.93695805867513,"Unclassified"
"FT0148",87.0446079287092,0.107181549072266,"Unclassified"
"FT0149",87.0446019142981,9.03545481363932,"Unclassified"
"FT0150",87.044607346029,10.2202270507813,"Unclassified"
"FT0151",87.0446137025388,6.79244028727214,"Unclassified"
"FT0152",87.0922571107249,7.05924886067708,"Unclassified"
"FT0153",87.0922711872676,0.189942669868469,"Unclassified"
"FT0154",87.0922598538681,9.88286895751953,"Unclassified"
"FT0155",87.0922551005346,14.0611724853516,"Unclassified"
"FT0156",87.0922529960734,13.4214518229167,"Unclassified"
"FT0157",87.0922426531922,9.20842590332031,"Unclassified"
"FT0158",87.09223769619,12.6215245564779,"Unclassified"
"FT0159",87.0922437618335,11.665098063151,"Bad"
"FT0160",87.0922640560782,3.41221491495768,"Bad"
"FT0161",87.0922285930368,21.4835296630859,"Unclassified"
"FT0162",87.0922691503099,6.12934265136719,"Unclassified"
"FT0163",87.0922844523802,8.39340159098307,"Unclassified"
"FT0164",87.092259707971,15.0645477294922,"Unclassified"
"FT0165",87.0922628191452,2.21945978800456,"Unclassified"
"FT0166",87.0922661018794,4.79123077392578,"Unclassified"
"FT0167",87.0922500226359,1.21338698069255,"Bad"
"FT0168",87.0922720909978,3.9430492401123,"Unclassified"
"FT0169",87.0922437895599,7.79725138346354,"Unclassified"
"FT0170",87.0922606893957,16.4235514322917,"Unclassified"
"FT0171",87.0922720756651,17.7561350504557,"Unclassified"
"FT0172",87.0922942352641,17.2085032145182,"Unclassified"
"FT0173",87.0922595402998,19.7535074869792,"Unclassified"
"FT0174",88.076271229353,0.207935571670532,"Unclassified"
"FT0175",88.0762682477562,3.97324803670247,"Unclassified"
"FT0176",88.0762653174853,10.0047627766927,"Unclassified"
"FT0177",89.0602805098044,0.0940542459487915,"Unclassified"
"FT0178",89.0602601687162,2.20163256327311,"Unclassified"
"FT0179",90.0554903757922,9.50809529622396,"Unclassified"
"FT0180",90.0554955002143,10.178232828776,"Unclassified"
"FT0181",90.0554719077142,8.81837921142578,"Unclassified"
"FT0182",90.0555091964874,12.7209162394206,"Unclassified"
"FT0183",90.0918942955744,9.17960611979167,"Unclassified"
"FT0184",90.091895763915,5.44485473632812,"Good"
"FT0185",90.0919154910074,0.329299513498942,"Unclassified"
"FT0186",91.0547669283116,0.11385087,"Unclassified"
"FT0187",91.0547442644377,2.00034262339274,"Unclassified"
"FT0188",91.0547812727861,10.0258814493815,"Unclassified"
"FT0189",91.0547520985517,7.96342315673828,"Unclassified"
"FT0190",91.0547565576752,3.15326614379883,"Bad"
"FT0191",91.0951706792247,4.94355977376302,"Unclassified"
"FT0192",92.03743533295,0.759529177347819,"Unclassified"
"FT0193",93.0452375775957,7.00436401367188,"Bad"
"FT0194",93.0742691328837,9.52422943115234,"Unclassified"
"FT0195",94.0455716967391,13.1457560221354,"Unclassified"
"FT0196",94.0455719367338,21.0527303059896,"Unclassified"
"FT0197",94.0455785897085,9.34671274820963,"Unclassified"
"FT0198",95.044333114167,21.1812540690104,"Unclassified"
"FT0199",96.0812912718206,0.209374745686849,"Unclassified"
"FT0200",96.0812928672331,9.90871938069662,"Unclassified"
"FT0201",97.0652908122417,0.92389965057373,"Unclassified"
"FT0202",97.0652979159885,10.0498779296875,"Unclassified"
"FT0203",97.0765267996011,0.190400791168213,"Unclassified"
"FT0204",97.0765254087766,21.5442138671875,"Unclassified"
"FT0205",97.0765017498986,7.91860860188802,"Unclassified"
"FT0206",97.0764944180536,2.3440013885498,"Unclassified"
"FT0207",97.0765184221642,6.53831456502279,"Unclassified"
"FT0208",97.9918200514286,9.82454630533854,"Unclassified"
"FT0209",97.9918179206049,19.2097717285156,"Unclassified"
"FT0210",97.9918145160098,12.6142659505208,"Unclassified"
"FT0211",97.9917968190445,20.9390889485677,"Unclassified"
"FT0212",97.991791544507,20.1167012532552,"Unclassified"
"FT0213",97.9918917460502,0.174602516492208,"Unclassified"
"FT0214",98.0717179747123,2.19560902913411,"Unclassified"
"FT0215",98.0717274214724,21.5121765136719,"Unclassified"
"FT0216",99.0557514210484,21.550693766276,"Unclassified"
"FT0217",99.0557590474811,0.149275080362956,"Unclassified"
"FT0218",99.0808641770915,0.131038451194763,"Unclassified"
"FT0219",100.024834493148,9.83964335123698,"Unclassified"
"FT0220",100.024826277253,19.1360982259115,"Unclassified"
"FT0221",100.024825968923,12.4098754882812,"Unclassified"
"FT0222",100.024772351372,10.6835754394531,"Unclassified"
"FT0223",100.024791810653,14.6357696533203,"Unclassified"
"FT0224",100.024787214028,17.0560668945312,"Unclassified"
"FT0225",100.024816958235,16.2181274414062,"Unclassified"
"FT0226",100.024781183734,15.4453735351562,"Unclassified"
"FT0227",100.024780579025,20.9323710123698,"Unclassified"
"FT0228",100.024795428224,20.1966674804688,"Unclassified"
"FT0229",100.024783187198,17.856864,"Unclassified"
"FT0230",100.024848666885,0.18218420346578,"Unclassified"
"FT0231",100.07617221957,0.523570410410563,"Unclassified"
"FT0232",100.076194229344,1.93855679829915,"Unclassified"
"FT0233",100.076162704725,4.55060221354167,"Unclassified"
"FT0234",101.060134916397,0.118244250615438,"Unclassified"
"FT0235",101.06012471337,1.92199350992839,"Unclassified"
"FT0236",101.071361918203,21.5326446533203,"Unclassified"
"FT0237",101.071393825347,2.14807682037353,"Unclassified"
"FT0238",101.071377046673,10.0566121419271,"Unclassified"
"FT0239",101.071403506871,0.284218748410543,"Unclassified"
"FT0240",101.071448047112,8.07266616821289,"Bad"
"FT0241",101.071384787205,11.5758753458659,"Unclassified"
"FT0242",102.055369978324,5.46820322672526,"Unclassified"
"FT0243",102.055350335822,7.86890869140625,"Bad"
"FT0244",102.055368796467,9.20983225504557,"Unclassified"
"FT0245",102.055364967569,10.0528549194336,"Unclassified"
"FT0246",102.05535727724,10.8941706339518,"Good"
"FT0247",102.055356106834,6.99706039428711,"Bad"
"FT0248",102.055382113578,11.5417002360026,"Unclassified"
"FT0249",103.039357406426,2.39063555399577,"Unclassified"
"FT0250",103.054631710166,3.13071111043294,"Unclassified"
"FT0251",103.086996119145,21.4757873535156,"Unclassified"
"FT0252",103.955946624398,1.2552521387736,"Unclassified"
"FT0253",103.955937508124,7.17682139078776,"Unclassified"
"FT0254",103.955928237559,0.549200439453125,"Unclassified"
"FT0255",103.955927347783,6.66217193603516,"Unclassified"
"FT0256",103.955932271582,2.93130798339844,"Unclassified"
"FT0257",103.95593247762,4.31210810343424,"Bad"
"FT0258",103.955917077362,5.26567738850911,"Unclassified"
"FT0259",104.07101787919,2.20025863647461,"Unclassified"
"FT0260",104.071034641514,10.2455958048503,"Unclassified"
"FT0261",104.071014166663,0.910997708638509,"Unclassified"
"FT0262",104.071025227642,7.7846435546875,"Unclassified"
"FT0263",104.071008448656,9.19609375,"Unclassified"
"FT0264",104.071032210094,6.92194417317708,"Unclassified"
"FT0265",104.107385916679,9.22545572916667,"Unclassified"
"FT0266",104.107424911358,11.3532450358073,"Unclassified"
"FT0267",104.107399010126,10.641737874349,"Bad"
"FT0268",104.107402385103,12.3963602701823,"Bad"
"FT0269",104.107382318923,13.5686319986979,"Bad"
"FT0270",105.042754157645,21.189638264974,"Unclassified"
"FT0271",105.04276630495,20.1124633789062,"Unclassified"
"FT0272",105.074315489932,6.87227020263672,"Unclassified"
"FT0273",105.110721427491,9.22501313365885,"Unclassified"
"FT0274",105.110720040555,10.6356170654297,"Unclassified"
"FT0275",110.071606412545,0.190976508458455,"Unclassified"
"FT0276",110.07161149175,2.24861297607422,"Unclassified"
"FT0277",110.071608162823,9.57160847981771,"Unclassified"
"FT0278",110.071653129169,21.550693766276,"Unclassified"
"FT0279",111.080828850953,0.957867940266927,"Unclassified"
"FT0280",111.08082135838,9.96313273111979,"Unclassified"
"FT0281",111.09205263082,0.180516465504964,"Unclassified"
"FT0282",111.09207926538,9.84622395833333,"Unclassified"
"FT0283",111.091999369263,5.97855682373047,"Bad"
"FT0284",111.09204888423,13.0234792073568,"Unclassified"
"FT0285",111.092056624152,2.35313135782878,"Bad"
"FT0286",111.092051175981,3.31040547688802,"Unclassified"
"FT0287",111.092025855272,1.41394996643066,"Unclassified"
"FT0288",111.092030772397,21.4951812744141,"Unclassified"
"FT0289",111.092072083929,14.3032897949219,"Unclassified"
"FT0290",111.092067844752,4.7182487487793,"Unclassified"
"FT0291",111.092025728221,11.6379440307617,"Bad"
"FT0292",111.09208616695,7.28202896118164,"Unclassified"
"FT0293",111.092099413012,8.3388905843099,"Bad"
"FT0294",112.0508974576,5.42477060953776,"Good"
"FT0295",112.0509043526,6.51422780354818,"Good"
"FT0296",112.0508790461,3.30947456359863,"Unclassified"
"FT0297",112.050891853532,4.82801615397135,"Unclassified"
"FT0298",112.050877567751,2.39626667503255,"Unclassified"
"FT0299",112.050936291537,7.91585566202799,"Unclassified"
"FT0300",112.050890305364,0.174914518992106,"Unclassified"
"FT0301",112.050872566637,1.2375811,"Unclassified"
"FT0302",112.0508823807,8.6986073811849,"Unclassified"
"FT0303",112.087249590614,21.5343292236328,"Unclassified"
"FT0304",112.095355364743,0.162745221455892,"Unclassified"
"FT0305",113.054173951025,5.41754735310872,"Unclassified"
"FT0306",113.054205255495,6.51460088094076,"Unclassified"
"FT0307",113.060079629789,0.286374298731486,"Unclassified"
"FT0308",113.060071392,1.65031592051188,"Unclassified"
"FT0309",113.071269641612,21.550693766276,"Unclassified"
"FT0310",113.07125725119,10.8528961181641,"Unclassified"
"FT0311",113.071234587486,10.1129811604818,"Unclassified"
"FT0312",113.07126197613,11.5331019083659,"Unclassified"
"FT0313",113.107638130276,0.199920765558879,"Unclassified"
"FT0314",114.091665709471,2.13689473470052,"Unclassified"
"FT0315",114.091658562333,0.209374745686849,"Unclassified"
"FT0316",115.075647734406,0.419405825932821,"Unclassified"
"FT0317",115.07562604993,1.84718271891276,"Unclassified"
"FT0318",115.086909675251,9.38691965738932,"Unclassified"
"FT0319",115.086895203687,10.9306793212891,"Bad"
"FT0320",115.123277590496,0.199920765558879,"Unclassified"
"FT0321",115.123292418978,9.0736083984375,"Unclassified"
"FT0322",116.070895197249,7.4931884765625,"Good"
"FT0323",116.070930203759,3.16379674275716,"Good"
"FT0324",116.070941550672,19.7289052327474,"Unclassified"
"FT0325",116.070946222039,14.5037068684896,"Unclassified"
"FT0326",116.070936785715,0.175437672932943,"Unclassified"
"FT0327",116.070962857718,10.774018351237,"Unclassified"
"FT0328",116.070907784958,9.13206431070964,"Bad"
"FT0329",116.070943464835,21.3188069661458,"Unclassified"
"FT0330",116.070886090674,6.0589719136556,"Bad"
"FT0331",116.071013591247,9.9609868367513,"Unclassified"
"FT0332",116.070972204193,16.6054972330729,"Unclassified"
"FT0333",117.048644427026,5.4361073811849,"Unclassified"
"FT0334",117.054886039138,9.39979756673177,"Good"
"FT0335",117.074195840927,7.50575917561849,"Good"
"FT0336",118.032370835464,2.34187126159668,"Unclassified"
"FT0337",118.06537674539,2.01886355082194,"Unclassified"
"FT0338",118.065384683361,3.13635457356771,"Bad"
"FT0339",118.065408577975,0.287060689926147,"Unclassified"
"FT0340",118.08644952047,5.77686360677083,"Good"
"FT0341",118.086542776667,10.2205088297526,"Unclassified"
"FT0342",118.086547993312,20.8460774739583,"Unclassified"
"FT0343",118.086525399813,20.1955261230469,"Bad"
"FT0344",118.08653811023,7.41049346923828,"Bad"
"FT0345",119.034135363931,9.74173787434896,"Unclassified"
"FT0346",119.034098028454,9.20826975504557,"Unclassified"
"FT0347",119.083544569045,5.77049840291341,"Good"
"FT0348",119.089839225031,5.77752863566081,"Good"
"FT0349",119.089805427948,7.99501393636068,"Unclassified"
"FT0350",119.08980876248,7.14001007080078,"Unclassified"
"FT0351",119.089727191339,2.19889984130859,"Unclassified"
"FT0352",119.089821372167,0.40120579401652,"Unclassified"
"FT0353",119.089736187287,1.1158964,"Bad"
"FT0354",119.089720881093,4.26093343098958,"Unclassified"
"FT0355",119.089712048835,3.25107854207357,"Unclassified"
"FT0356",120.065761298581,9.87304890950521,"Unclassified"
"FT0357",120.065765742979,9.2512440999349,"Unclassified"
"FT0358",120.080981254425,4.63501052856445,"Unclassified"
"FT0359",120.090723321658,5.76986389160156,"Unclassified"
"FT0360",120.972499912161,19.7654205322266,"Unclassified"
"FT0361",120.972467892677,21.0049621582031,"Unclassified"
"FT0362",120.972610951406,14.9969635009766,"Unclassified"
"FT0363",120.972623157727,16.2545384724935,"Unclassified"
"FT0364",120.972643555047,17.070166015625,"Unclassified"
"FT0365",120.972574466651,18.9759704589844,"Unclassified"
"FT0366",120.972600003916,14.0424387613932,"Unclassified"
"FT0367",120.97262310546,17.6666280110677,"Unclassified"
"FT0368",121.032018586423,6.93314010613607,"Unclassified"
"FT0369",121.039871505329,3.09292399088542,"Good"
"FT0370",121.039715241431,7.0497080485026,"Unclassified"
"FT0371",121.064992350987,3.13635457356771,"Bad"
"FT0372",121.064999413469,2.16491864522298,"Unclassified"
"FT0373",121.065042133784,6.49973424275716,"Bad"
"FT0374",121.06501755263,0.114251263936361,"Unclassified"
"FT0375",122.006546035724,7.65980529785156,"Unclassified"
"FT0376",122.006570149109,6.53259735107422,"Unclassified"
"FT0377",122.006569574593,7.10691935221354,"Unclassified"
"FT0378",122.006572233501,4.29787750244141,"Bad"
"FT0379",122.006573353284,4.97797342936198,"Bad"
"FT0380",122.00652400172,5.61164855957031,"Unclassified"
"FT0381",122.006577649822,14.6494756062826,"Unclassified"
"FT0382",122.006540845091,19.6731119791667,"Unclassified"
"FT0383",122.006595495054,21.1245493570964,"Unclassified"
"FT0384",122.006559188654,11.9205586751302,"Unclassified"
"FT0385",122.006575824655,15.7945495605469,"Unclassified"
"FT0386",122.006571824371,16.4519175211589,"Unclassified"
"FT0387",122.006552706202,9.89688618977865,"Unclassified"
"FT0388",122.006580717739,17.3233357747396,"Unclassified"
"FT0389",122.006535435069,10.4385350545247,"Unclassified"
"FT0390",122.006546828536,2.18254839579264,"Unclassified"
"FT0391",122.006563974621,1.27406222025553,"Unclassified"
"FT0392",122.006574262793,3.63262100219727,"Unclassified"
"FT0393",122.006570338531,3.06979891459147,"Unclassified"
"FT0394",122.035346259465,6.93353551228841,"Unclassified"
"FT0395",122.068366294939,3.12277793884277,"Unclassified"
"FT0396",122.08145168184,7.10839487711589,"Unclassified"
"FT0397",122.096662819593,0.331854120890299,"Unclassified"
"FT0398",123.027855090215,6.92987111409505,"Unclassified"
"FT0399",123.040535463021,19.1290822347005,"Bad"
"FT0400",123.040479756928,20.440244547526,"Unclassified"
"FT0401",123.04046948921,7.87469278971354,"Unclassified"
"FT0402",123.040523974317,9.81352742513021,"Unclassified"
"FT0403",123.040530395129,12.1888804117839,"Bad"
"FT0404",123.055428716036,2.60417912801107,"Good"
"FT0405",123.055517341675,4.28456471761068,"Unclassified"
"FT0406",123.0553588492,5.62975260416667,"Unclassified"
"FT0407",123.055300159282,6.37164738972982,"Unclassified"
"FT0408",123.080658249862,0.894686508178711,"Unclassified"
"FT0409",123.080619482459,10.0381510416667,"Unclassified"
"FT0410",123.114725810767,7.52312749226888,"Unclassified"
"FT0411",124.004163737573,14.3022883097331,"Unclassified"
"FT0412",124.039468749985,3.26570688883464,"Unclassified"
"FT0413",124.039346473678,6.0524897257487,"Unclassified"
"FT0414",124.041337555278,12.2127975463867,"Bad"
"FT0415",124.04133748851,9.81844685872396,"Unclassified"
"FT0416",124.041343741467,19.1077280680339,"Bad"
"FT0417",124.041298760035,7.82709147135417,"Unclassified"
"FT0418",124.041311954927,7.15635808308919,"Unclassified"
"FT0419",124.041344649513,11.1823699951172,"Bad"
"FT0420",124.041351772113,4.39691899617513,"Unclassified"
"FT0421",124.041316065217,15.0898152669271,"Unclassified"
"FT0422",124.041299385487,14.2448486328125,"Unclassified"
"FT0423",124.041358607106,17.316362508138,"Unclassified"
"FT0424",124.041350297935,16.4770914713542,"Unclassified"
"FT0425",124.041328887303,15.8650461832682,"Unclassified"
"FT0426",124.041294848845,20.9953491210937,"Unclassified"
"FT0427",124.041301767217,5.97618916829427,"Unclassified"
"FT0428",124.043770246361,12.2098805745443,"Bad"
"FT0429",124.043770961124,9.83806966145833,"Unclassified"
"FT0430",124.043780946267,19.1493611653646,"Unclassified"
"FT0431",124.043793070046,7.9027592976888,"Unclassified"
"FT0432",124.043718163873,10.8788787841797,"Unclassified"
"FT0433",124.043865368928,4.43703308105469,"Unclassified"
"FT0434",124.04370889969,17.112548828125,"Unclassified"
"FT0435",124.043718052716,20.4769683837891,"Bad"
"FT0436",124.043707785829,14.9890716552734,"Unclassified"
"FT0437",124.043692898114,13.8901133219401,"Unclassified"
"FT0438",124.043713635884,18.1040191650391,"Bad"
"FT0439",124.04379527636,7.01705830891927,"Unclassified"
"FT0440",124.04385148945,5.82521336873372,"Unclassified"
"FT0441",124.043685272159,15.7947509765625,"Unclassified"
"FT0442",124.058781893814,2.65947176615397,"Unclassified"
"FT0443",124.087091320849,2.12895234425863,"Unclassified"
"FT0444",124.087123464155,0.12057466506958,"Unclassified"
"FT0445",124.087109842005,21.5456654866536,"Unclassified"
"FT0446",124.100251378789,5.77750905354818,"Unclassified"
"FT0447",124.100294337061,7.29647267659505,"Unclassified"
"FT0448",125.038018145988,7.9027592976888,"Unclassified"
"FT0449",125.038026650325,20.5144683837891,"Unclassified"
"FT0450",125.03807620727,12.2276916503906,"Bad"
"FT0451",125.038070055152,9.81679484049479,"Unclassified"
"FT0452",125.038080186061,19.1199137369792,"Bad"
"FT0453",125.042761124223,3.4902089436849,"Unclassified"
"FT0454",125.071126820997,0.208988412221273,"Unclassified"
"FT0455",125.071132971226,4.25971984863281,"Bad"
"FT0456",125.071104686049,2.33722381591797,"Bad"
"FT0457",126.022093226835,9.75675455729167,"Unclassified"
"FT0458",126.066332757515,0.198911086718241,"Unclassified"
"FT0459",126.06627613347,4.37890141805013,"Unclassified"
"FT0460",126.066301866133,2.34366785685221,"Unclassified"
"FT0461",126.066391649695,21.5628234863281,"Unclassified"
"FT0462",127.050329593774,0.190518633524577,"Unclassified"
"FT0463",127.050315664681,2.60912144978841,"Unclassified"
"FT0464",127.069642107717,4.37890141805013,"Bad"
"FT0465",127.072870506092,5.39544194539388,"Good"
"FT0466",127.072918365578,6.76089314684245,"Unclassified"
"FT0467",127.072894616856,7.89805501302083,"Unclassified"
"FT0468",127.072845266565,9.15274861653646,"Bad"
"FT0469",128.069872297435,5.34075215657552,"Unclassified"
"FT0470",128.076110475018,5.33714396158854,"Unclassified"
"FT0471",128.953570255144,21.1158162434896,"Unclassified"
"FT0472",128.953581298371,20.2198547363281,"Unclassified"
"FT0473",128.953649360999,2.69114011128743,"Unclassified"
"FT0474",128.953608449809,0.225359718004862,"Unclassified"
"FT0475",128.953661955333,3.78941396077474,"Bad"
"FT0476",128.953691033274,5.66476008097331,"Unclassified"
"FT0477",128.953643055179,1.85993728637695,"Unclassified"
"FT0478",128.953671050392,19.0432739257812,"Unclassified"
"FT0479",128.953676736136,4.356383005778,"Bad"
"FT0480",128.953689226048,6.77879384358724,"Unclassified"
"FT0481",128.953670288154,7.75117518107096,"Unclassified"
"FT0482",128.953636877468,4.96965637207031,"Bad"
"FT0483",128.953642340859,14.8550801595052,"Unclassified"
