feature,min_mz,max_mz,min_rt,max_rt,mean_mz,feat_class
FT0062,72.0813594068551,72.0815505981445,616.978210449219,740.173461914062,72.08145500249981,Bad
FT0063,72.0813498701239,72.0815300737238,343.080816,409.665435791016,72.08143997192386,Bad
FT0064,72.0813555921626,72.08154296875,919.248474121094,1004.66162109375,72.0814492804563,Bad
FT0065,72.0813479627776,72.0815582275391,785.77099609375,902.429443359375,72.08145309515835,Bad
FT0066,72.0813689435864,72.0815505981445,1002.76885986328,1085.21606445312,72.08145977086545,Bad
FT0067,72.0813498701239,72.0815300737238,854.554565429688,934.012329101562,72.08143997192386,Bad
FT0068,72.0813903808594,72.0815758501482,1056.275390625,1102.92395019531,72.0814831155038,Bad
FT0069,72.0813365187001,72.0815167222667,514.174794,574.75439453125,72.0814266204834,Bad
FT0070,72.0813555921626,72.0815505981445,451.422846,519.637145996094,72.08145309515355,Bad
FT0071,72.0813346113539,72.0815353393555,706.9638671875,772.623657226562,72.0814349753547,Bad
FT0072,72.0813594068551,72.0815396104789,227.364837646484,287.446685791016,72.08144950866699,Bad
FT0073,72.0813346113539,72.0815200805664,762.73876953125,799.145935058594,72.08142734596015,Bad
FT0074,72.0813670362401,72.081547239883,1254.66687011719,1294.87976074219,72.08145713806155,Bad
FT0075,72.0813365187001,72.0815167222667,1218.33618164062,1262.41467285156,72.0814266204834,Bad
FT0076,73.0653610229492,73.0655899047852,0.322227558,56.6458320617676,73.0654754638672,Bad
FT0077,73.0653610229492,73.0655477222013,88.1783065795898,138.808166503906,73.06545437257526,Bad
FT0078,73.0653762817383,73.0655725177646,408.510864257812,517.295776367188,73.06547439975145,Bad
FT0079,73.0653917614079,73.0655744251156,142.804992675781,195.017486572266,73.06548309326175,Bad
FT0080,73.0653879467154,73.0655706104135,573.236267089844,669.532470703125,73.06547927856445,Bad
FT0081,73.0653993907928,73.0655820545197,640.729309082031,675.879760742188,73.06549072265625,Bad
FT0082,73.0654012981391,73.0655839618707,343.903747558594,379.5654296875,73.0654926300049,Bad
FT0083,73.0654089275241,73.0655915912747,394.23388671875,441.299438476562,73.0655002593994,Bad
FT0084,73.0653936687541,73.0655763324666,995.22216796875,1054.10021972656,73.06548500061035,Bad
FT0085,73.0653686523438,73.0655534442544,303.621215820312,340.885864257812,73.06546104829911,Bad
FT0086,73.0653915405273,73.0655744251156,1125.74487304688,1214.5732421875,73.06548298282145,Bad
FT0087,73.0653993907928,73.0655820545197,263.025665283203,310.859710693359,73.06549072265625,Bad
FT0088,73.0765533447266,73.0768203735352,1262.91577148438,1294.87976074219,73.0766868591309,Bad
FT0089,74.0605545043945,74.060795853467,1211.47131347656,1297.15307617188,74.06067517893075,Bad
FT0090,74.0606068870163,74.060792038765,572.572570800781,636.694091796875,74.06069946289065,Stans only
FT0091,74.06060497967,74.0607901314139,524.640991210938,584.419067382812,74.06069755554195,Stans only
FT0092,74.0605992576313,74.0607844093609,0.322227567434311,55.1767158508301,74.0606918334961,Bad
FT0093,74.0605954429388,74.0607805946589,104.51538848877,165.818817138672,74.06068801879886,Bad
FT0094,74.0969723505926,74.097157593255,1162.85705566406,1294.87976074219,74.0970649719238,Bad
FT0095,74.0970124048638,74.0971976476264,0.322227558,99.4244613647461,74.0971050262451,Bad
FT0096,74.0970028681326,74.0971881108713,503.020263671875,577.27587890625,74.09709548950195,Good
FT0097,74.0970219415951,74.0972071843815,556.157287597656,632.288269042969,74.09711456298831,Bad
FT0098,75.0558735109735,75.0560611508918,1219.10717773438,1297.15307617188,75.05596733093265,Bad
FT0099,75.1003471034527,75.1005348545551,516.167419433594,564.505798339844,75.1004409790039,Good
FT0100,76.0398944214487,76.0400845214224,606.988464355469,669.198913574219,76.03998947143555,Good
FT0101,76.0762331821775,76.0764233729982,265.298858642578,408.902282714844,76.07632827758786,Good
FT0102,76.0762023925781,76.0764770507812,398.40869140625,502.379119873047,76.07633972167964,Bad
FT0103,77.0795736028051,77.07976630198,275.782196044922,380.131927490234,77.07966995239255,Good
FT0104,78.9562072753906,78.9564361572266,1210.87548828125,1296.00268554688,78.9563217163086,Bad
FT0105,78.9561996459961,78.9564208984375,1159.06030273438,1274.14074707031,78.9563102722168,Bad
FT0106,80.0500117079902,80.0502118332696,0.322227558,68.2356567382812,80.0501117706299,Bad
FT0107,82.0142712613297,82.0144762972641,517.928344726562,646.684509277344,82.0143737792969,Bad
FT0108,82.014274597168,82.0145111083984,664.772155761719,796.797790527344,82.0143928527832,Bad
FT0109,82.014274597168,82.0144991854763,1091.33972167969,1236.89331054688,82.01438689132215,Bad
FT0110,82.0142636319447,82.01446866786,1155.40844726562,1297.15307617188,82.01436614990234,Bad
FT0111,82.0142407437897,82.0144457796478,443.752014160156,524.433959960938,82.01434326171875,Bad
FT0112,82.0142822265625,82.0145144442844,4.54994440078735,46.8066024780273,82.01439833542345,Bad
FT0113,82.5375688707566,82.5377752149367,1201.2685546875,1297.15307617188,82.53767204284665,Bad
FT0114,82.5375631487179,82.5377694928837,920.857666015625,979.01611328125,82.5376663208008,Bad
FT0115,82.5375917589116,82.5377981031489,1104.10754394531,1165.33178710938,82.53769493103025,Bad
FT0116,83.0608596801758,83.0610893914175,0.322227567434311,100.699653625488,83.06097453579665,Bad
FT0117,83.0608340552974,83.0610417076421,1255.87438964844,1294.87976074219,83.06093788146975,Bad
FT0118,84.0448892980051,84.045099410491,560.187438964844,647.517944335938,84.04499435424805,Good
FT0119,84.0448778539276,84.0450897216797,609.128662109375,695.646850585938,84.04498378780366,Good
FT0120,84.0448760986328,84.0451299281073,1077.42346191406,1184.34619140625,84.04500301337005,Bad
FT0121,84.0448511510801,84.0450612634706,261.425445556641,404.271789550781,84.04495620727535,Stans only
FT0122,84.0448988347363,84.0451089472461,781.589782714844,863.143615722656,84.04500389099121,Bad
FT0123,84.0449066162109,84.0451184840012,970.066284179688,1048.91967773438,84.04501255010604,Bad
FT0124,84.0448684692383,84.0450803369808,461.152465820312,514.52734375,84.04497440310955,Bad
FT0125,84.0448263555789,84.0450364679074,516.113037109375,559.854797363281,84.04493141174315,Bad
FT0126,84.0448759465814,84.0450860590339,666.590454101562,713.042297363281,84.04498100280765,Bad
FT0127,84.056112123332,84.056322263875,1257.12170410156,1294.87976074219,84.0562171936035,Bad
FT0128,84.0812242440414,84.0814344473648,437.28125,516.722229003906,84.0813293457031,Stans only
FT0129,85.0288720615554,85.0290846340013,286.144073486328,383.035614013672,85.02897834777835,Stans only
FT0130,85.0288568027854,85.0290693751931,83.5658721923828,189.396575927734,85.02896308898926,Stans only
FT0131,85.0288472660542,85.029059838438,416.454406738281,510.279907226562,85.0289535522461,Stans only
FT0132,85.0288472660542,85.029059838438,490.056945800781,568.809204101562,85.0289535522461,Stans only
FT0133,85.0288529880929,85.0290655604911,406.102600097656,446.269195556641,85.02895927429199,Meh
FT0134,85.0764312744141,85.0766825786305,1121.92822265625,1186.06188964844,85.0765569265223,Bad
FT0135,85.0765385516548,85.0767517089844,0.322227567434311,62.8750534057617,85.0766451303196,Bad
FT0136,85.0765004047298,85.0767130962467,1247.13220214844,1297.15307617188,85.07660675048825,Bad
FT0137,85.0765499957323,85.0767626873732,208.280731201172,264.541320800781,85.07665634155275,Bad
FT0138,86.0604965197039,86.0607116712141,547.021240234375,598.148193359375,86.060604095459,Stans only
FT0139,86.0604583727789,86.0606735241938,118.038551330566,160.985778808594,86.06056594848636,Meh
FT0140,86.0605079637814,86.0607231153202,0.322227567434311,51.2005233764648,86.06061553955081,Bad
FT0141,86.0605041490889,86.0607223510742,582.031616210938,669.667114257812,86.06061325008156,Meh
FT0142,86.0605079637814,86.0607231153202,1260.76501464844,1297.15307617188,86.06061553955081,Bad
FT0143,86.0968753347039,86.0970905771613,338.417144775391,399.444396972656,86.09698295593259,Meh
FT0144,86.0968600759339,86.0970753183532,281.658996582031,344.403472900391,86.09696769714355,Meh
FT0145,87.0444850052929,87.0447026167774,128.476959228516,214.548461914062,87.04459381103516,Stans only
FT0146,87.0444869995117,87.0447140608835,78.9855194091797,150.231292724609,87.04460053019761,Stans only
FT0147,87.0444811906004,87.0446988020754,451.151885986328,528.357666015625,87.04458999633789,Meh
FT0148,87.0445269669104,87.0447445784998,0.322227567434311,32.7218933105469,87.0446357727051,Bad
FT0149,87.0444888199854,87.0447158813477,497.558319091797,586.628112792969,87.04460235066655,Meh
FT0150,87.0445040787554,87.0447216902876,561.398254394531,658.480407714844,87.0446128845215,Meh
FT0151,87.0445002640629,87.0447178755856,366.271453857422,462.655700683594,87.04460906982425,Stans only
FT0152,87.0921020507812,87.0923843383789,368.729034423828,467.003540039062,87.09224319458005,Bad
FT0153,87.092155456543,87.0925903320312,0.322227567434311,100.059326171875,87.0923728942871,Bad
FT0154,87.0921495880461,87.0923673186922,533.6806640625,686.637329101562,87.09225845336914,Bad
FT0155,87.0921476806998,87.0923919677734,790.9013671875,918.061279296875,87.0922698242366,Bad
FT0156,87.0921096801758,87.0923730407453,753.653869628906,838.371276855469,87.09224136046055,Bad
FT0157,87.0921249389648,87.0923767089844,495.015167236328,581.127258300781,87.09225082397461,Bad
FT0158,87.0921247925448,87.0923614501953,697.929992675781,802.876953125,87.09224312137005,Bad
FT0159,87.0921381439686,87.0923614501953,642.427124023438,756.716186523438,87.09224979708195,Bad
FT0160,87.0921401977539,87.0923730407453,166.433609008789,243.280990600586,87.09225661924961,Bad
FT0161,87.0921228851986,87.092340615778,1235.33874511719,1297.15307617188,87.09223175048831,Bad
FT0162,87.0920486450195,87.0926284790039,331.434814453125,417.733123779297,87.0923385620117,Bad
FT0163,87.0921096801758,87.0923978363085,459.824951171875,539.652038574219,87.09225375824215,Bad
FT0164,87.092155456543,87.0923787627983,867.1865234375,967.923828125,87.09226710967064,Bad
FT0165,87.0921249389648,87.092414855957,70.1403045654297,192.245910644531,87.09226989746091,Bad
FT0166,87.0921249389648,87.092399597168,229.299285888672,341.982238769531,87.0922622680664,Bad
FT0167,87.0921457733536,87.0923767089844,29.5266494750977,107.190315246582,87.092261241169,Bad
FT0168,87.0921667541623,87.092399597168,198.084564208984,270.6142578125,87.09228317566516,Bad
FT0169,87.0921401977539,87.092399597168,444.341796875,507.047973632812,87.09226989746095,Bad
FT0170,87.0921325683594,87.0923919677734,928.063232421875,1020.84906005859,87.0922622680664,Bad
FT0171,87.0921610321236,87.0923787627983,1034.94665527344,1106.49377441406,87.09226989746095,Bad
FT0172,87.092187734971,87.0924054657125,1006.68713378906,1078.42590332031,87.09229660034175,Bad
FT0173,87.0921572174311,87.0923843383789,1161.12072753906,1224.05871582031,87.092270777905,Bad
FT0174,88.0761628691363,88.0763854980469,0.322227558,70.0077972412109,88.07627418359161,Bad
FT0175,88.0761571470976,88.0763773377657,218.074645996094,261.947387695312,88.07626724243165,Bad
FT0176,88.0761571470976,88.0763773377657,560.829528808594,654.847839355469,88.07626724243165,Bad
FT0177,89.0601570767641,89.0603797274351,0.322227567434311,46.9355926513672,89.06026840209961,Bad
FT0178,89.0601570767641,89.0603797274351,107.699279785156,152.292083740234,89.06026840209961,Meh
FT0179,90.055376017065,90.0556011557865,510.460693359375,605.983947753906,90.05548858642575,Good
FT0180,90.05538364645,90.0556087851906,578.980041503906,684.813659667969,90.0554962158203,Good
FT0181,90.0553626656413,90.0555953979492,496.813629150391,568.060119628906,90.05547903179524,Good
FT0182,90.0553741455078,90.0556297660518,715.364990234375,785.5126953125,90.05550195577979,Bad
FT0183,90.0917358398438,90.0920715332031,512.680419921875,576.232482910156,90.09190368652344,Bad
FT0184,90.0917739868164,90.092012486701,229.193862915039,376.372161865234,90.0918932367587,Good
FT0185,90.0917739868164,90.0920486450195,4.54251289367676,58.3574752807617,90.09191131591795,Bad
FT0186,91.0546493530273,91.0548934936523,0.322227558,48.68310546875,91.0547714233398,Bad
FT0187,91.0546328093743,91.0548604462409,61.5814476013184,150.084045410156,91.0547466278076,Bad
FT0188,91.0546652342606,91.0548928712082,554.742370605469,654.974243164062,91.0547790527344,Bad
FT0189,91.0546309020281,91.0548585388899,450.926849365234,513.277465820312,91.054744720459,Bad
FT0190,91.0546499754906,91.0548776124,150.084045410156,222.800537109375,91.05476379394533,Stans only
FT0191,91.095059013114,91.0952867510462,268.999908447266,339.284759521484,91.0951728820801,Good
FT0192,92.0373077392578,92.0375524857616,3.58856773376465,115.720123291016,92.0374301125097,Bad
FT0193,93.0451164662862,93.0453490793681,386.041259765625,460.787261962891,93.04523277282716,Stans only
FT0194,93.0741539055753,93.0743865912509,552.131774902344,617.351196289062,93.0742702484131,Good
FT0195,94.0454604459572,94.0456955599022,764.679931640625,843.1630859375,94.0455780029297,Good
FT0196,94.0454490018797,94.0457382202148,1144.52221679688,1297.15307617188,94.04559361104724,Bad
FT0197,94.0454661679959,94.0457012819552,537.002197265625,585.683837890625,94.04558372497556,Meh
FT0198,95.0442251429343,95.0444627537942,1244.33447265625,1297.15307617188,95.04434394836426,Bad
FT0199,96.081159653039,96.0814437866211,0.322227567434311,79.3908538818359,96.08130171983004,Bad
FT0200,96.0811710971165,96.0814113003445,558.891723632812,628.575317382812,96.0812911987305,Bad
FT0201,97.0651626586914,97.0654117826629,0.322227567434311,112.81982421875,97.06528722067716,Bad
FT0202,97.0651748414755,97.0654175047159,556.589172363281,674.143188476562,97.0652961730957,Bad
FT0203,97.0763862227249,97.0766754150391,0.322227567434311,64.6592330932617,97.076530818882,Bad
FT0204,97.0764014814949,97.076644172802,1246.07446289062,1297.15307617188,97.07652282714844,Bad
FT0205,97.0763549804688,97.0766296386719,425.175018310547,544.340270996094,97.07649230957036,Stans only
FT0206,97.0763805006862,97.0766231919408,104.48657989502,186.972747802734,97.0765018463135,Meh
FT0207,97.0763938521099,97.0766365433979,344.403472900391,416.217956542969,97.0765151977539,Bad
FT0208,97.9916987992859,97.9919437788391,519.898559570312,673.002136230469,97.9918212890625,Bad
FT0209,97.9916987992859,97.9919437788391,1089.74584960938,1266.38208007812,97.9918212890625,Bad
FT0210,97.9916949845934,97.9919586181641,680.29296875,796.080383300781,97.99182680137876,Bad
FT0211,97.9916682817459,97.9919132612228,1190.06262207031,1297.15307617188,97.99179077148436,Bad
FT0212,97.9916682817459,97.9919132612228,1168.69982910156,1269.33630371094,97.99179077148436,Bad
FT0213,97.9917045213246,97.9919495008922,4.72096633911133,51.2863426208496,97.9918270111084,Bad
FT0214,98.0715942382812,98.0718484349942,78.8622817993164,172.75634765625,98.0717213366377,Bad
FT0215,98.0715942382812,98.0718765258789,1249.19738769531,1297.15307617188,98.07173538208004,Bad
FT0216,99.0556127220774,99.0558603614187,1249.19738769531,1297.15307617188,99.05573654174805,Bad
FT0217,99.0555877685547,99.0558756202269,0.322227567434311,56.6540756225586,99.0557316943908,Bad
FT0218,99.0807515456343,99.0809992478228,0.322227567434311,30.798511505127,99.08087539672854,Bad
FT0219,100.024703979492,100.024954895539,517.928344726562,646.684509277344,100.0248294375155,Bad
FT0220,100.024701018772,100.024951080837,1077.5556640625,1221.462890625,100.0248260498045,Bad
FT0221,100.02469720408,100.024963378906,682.44287109375,796.361206054688,100.024830291493,Bad
FT0222,100.02465142777,100.024917602539,547.726745605469,716.54443359375,100.0247845151545,Bad
FT0223,100.024659057155,100.024909119115,792.519104003906,942.951843261719,100.024784088135,Bad
FT0224,100.02466668654,100.024932861328,984.256774902344,1073.22594,100.024799773934,Bad
FT0225,100.02468194531,100.024932007327,933.341735839844,998.429870605469,100.0248069763185,Bad
FT0226,100.024662871847,100.024912933817,891.241394042969,961.632568359375,100.024787902832,Bad
FT0227,100.024657149808,100.024971008301,1216.03759765625,1297.15307617188,100.0248140790545,Bad
FT0228,100.024670501232,100.024920563221,1153.36828613281,1296.00268554688,100.0247955322265,Bad
FT0229,100.024659057155,100.024909119115,1046.83836,1094.18568,100.024784088135,Bad
FT0230,100.024704833465,100.024954895539,4.72096633911133,54.8424453735352,100.024829864502,Bad
FT0231,100.076050594478,100.076300784917,0.322227558,111.025413513184,100.0761756896975,Bad
FT0232,100.076073482633,100.076323673129,80.917594909668,158.67204284668,100.076198577881,Meh
FT0233,100.0760391504,100.076289340811,203.570434570312,314.613189697266,100.0761642456055,Bad
FT0234,101.060000933142,101.06025358346,0.322227567434311,42.2927513122559,101.060127258301,Bad
FT0235,101.060002840488,101.060255490811,88.7772369384766,154.590301513672,101.0601291656495,Stans only
FT0236,101.071258090701,101.071510769162,1248.89611816406,1297.15307617188,101.0713844299315,Bad
FT0237,101.071256183355,101.071586608887,57.5269546508789,168.814086914062,101.071421396121,Bad
FT0238,101.071197509766,101.071510314941,549.056823730469,638.186889648438,101.07135391235347,Meh
FT0239,101.07126381274,101.071533203125,2.66983842849731,53.8096237182617,101.0713985079325,Bad
FT0240,101.071311950684,101.07158134115,441.688110351562,546.582275390625,101.071446645917,Bad
FT0241,101.071243286133,101.071505047109,645.826416015625,730.883728027344,101.071374166621,Bad
FT0242,102.055238946905,102.055494085321,252.005645751953,419.321166992188,102.055366516113,Stans only
FT0243,102.055212244058,102.055467382407,457.926330566406,518.395324707031,102.05533981323252,Bad
FT0244,102.055229187012,102.055511474609,514.322998046875,595.455993652344,102.0553703308105,Stans only
FT0245,102.055152893066,102.05549621582,578.4267578125,630.457641601562,102.055324554443,Meh
FT0246,102.055223688135,102.055478826513,630.457641601562,673.690368652344,102.055351257324,Good
FT0247,102.05523131752,102.055486455917,404.271789550781,451.409027099609,102.0553588867185,Bad
FT0248,102.055240854251,102.055495992672,664.844604492188,711.196350097656,102.05536842346147,Bad
FT0249,103.039238876572,103.039496474991,120.901023864746,178.732620239258,103.0393676757815,Stans only
FT0250,103.054505275946,103.054762912531,159.443878173828,221.966094970703,103.05463409423852,Stans only
FT0251,103.086825258129,103.087082975514,1246.10925292969,1294.87976074219,103.08695411682147,Bad
FT0252,103.955804579618,103.956077575684,45.7278175354004,94.830207824707,103.955941077651,Bad
FT0253,103.955816023695,103.95613861084,397.427978515625,478.041625976562,103.9559773172675,Bad
FT0254,103.955798857579,103.956058747401,14.7172021865845,61.5520820617676,103.95592880249,Bad
FT0255,103.955806486964,103.956066376805,380.136627197266,422.175537109375,103.9559364318845,Bad
FT0256,103.955806486964,103.956066376805,155.354873657227,207.51872253418,103.9559364318845,Meh
FT0257,103.955816023695,103.95607591356,243.618362426758,277.978790283203,103.9559459686275,Bad
FT0258,103.955789320848,103.956049210646,293.693634033203,335.440795898438,103.955919265747,Bad
FT0259,104.070888130221,104.071166992188,59.1390800476074,182.153198242188,104.07102756120447,Bad
FT0260,104.070907203684,104.071167381277,547.703002929688,670.474853515625,104.0710372924805,Good
FT0261,104.070886222875,104.071166992188,2.60934042930603,113.926231384277,104.07102660753152,Bad
FT0262,104.070895759606,104.071155937171,444.754058837891,548.234191894531,104.0710258483885,Bad
FT0263,104.070880500836,104.071140678363,518.801147460938,585.4111328125,104.0710105895995,Bad
FT0264,104.070903388991,104.071163566575,372.299346923828,475.168823242188,104.071033477783,Stans only
FT0265,104.107147216797,104.107604980469,521.769287109375,622.854125976562,104.107376098633,Good
FT0266,104.107306999493,104.107650756836,647.150634765625,741.201721191406,104.1074788781645,Bad
FT0267,104.107268852568,104.107643127441,597.867004394531,717.15380859375,104.1074559900045,Stans only
FT0268,104.10725402832,104.107574462891,718.324584960938,782.612487792969,104.1074142456055,Bad
FT0269,104.107269287109,104.107582092285,791.01953125,858.952026367188,104.107425689697,Bad
FT0270,105.042610168457,105.042945861816,1196.90869140625,1294.87976074219,105.04277801513648,Bad
FT0271,105.042610168457,105.042945861816,1142.96496582031,1250.67993164062,105.04277801513648,Bad
FT0272,105.074184681885,105.074447367675,375.933624267578,453.152954101562,105.07431602478,Stans only
FT0273,105.110595703125,105.11092376709,529.764282226562,612.68994140625,105.11075973510752,Good
FT0274,105.110590199733,105.110852976537,597.867004394531,692.6455078125,105.110721588135,Stans only
FT0275,110.07146618552,110.071741364529,4.5924768447876,59.981517791748,110.0716037750245,Bad
FT0276,110.071479536943,110.071754715986,118.245697021484,154.862686157227,110.0716171264645,Bad
FT0277,110.071471907558,110.071747086582,546.221008300781,634.475952148438,110.07160949707,Stans only
FT0278,110.071510314941,110.071792863007,1263.73791503906,1297.15307617188,110.071651588974,Bad
FT0279,111.080694584017,111.0809722861,5.37667989730835,110.413391113281,111.08083343505852,Bad
FT0280,111.080681232593,111.080958934643,554.742370605469,639.567138671875,111.080820083618,Bad
FT0281,111.091928853421,111.092247009277,0.322227567434311,91.6391525268555,111.092087931349,Bad
FT0282,111.091896057129,111.092214212995,541.886596679688,655.2041015625,111.092055135062,Bad
FT0283,111.091735839844,111.092147827148,305.256500244141,415.792266845703,111.091941833496,Bad
FT0284,111.091900243227,111.092177973325,735.5166015625,842.463195800781,111.092039108276,Bad
FT0285,111.091917409344,111.092195139484,98.5409774780273,170.081481933594,111.092056274414,Bad
FT0286,111.091923131382,111.092200861537,137.515640258789,260.247741699219,111.0920619964595,Bad
FT0287,111.091883077111,111.092160807166,64.502326965332,130.885711669922,111.0920219421385,Bad
FT0288,111.091917409344,111.092195139484,1252.81884765625,1297.15307617188,111.092056274414,Bad
FT0289,111.091944112191,111.092221842399,822.479431152344,901.744323730469,111.092082977295,Bad
FT0290,111.091918945312,111.092202768888,229.079711914062,330.161041259766,111.0920608571,Bad
FT0291,111.091886891804,111.092224121094,641.5458984375,735.860229492188,111.092055506449,Bad
FT0292,111.091941833496,111.092239379883,393.738922119141,476.032562255859,111.0920906066895,Bad
FT0293,111.091955556269,111.092239379883,456.2958984375,529.668334960938,111.092097468076,Bad
FT0294,112.050751812606,112.051031939836,286.218322753906,378.594421386719,112.050891876221,Good
FT0295,112.050755627298,112.051035754538,362.267150878906,453.739990234375,112.050895690918,Good
FT0296,112.050689697266,112.051063537598,166.440948486328,242.095626831055,112.050876617432,Meh
FT0297,112.050755627298,112.051035754538,246.763000488281,314.075012207031,112.050895690918,Good
FT0298,112.050674438477,112.051071166992,102.779029846191,183.608032226562,112.0508728027345,Meh
