"new_rt","filename","rt"
0.811415417989095,"190715_Blk_KM1906U14-Blk_C.mzML",0.81909689
0.826274299621582,"190715_Blk_KM1906U14-Blk_C.mzML",0.83438852
0.841123135884603,"190715_Blk_KM1906U14-Blk_C.mzML",0.84968004
0.857400957743327,"190715_Blk_KM1906U14-Blk_C.mzML",0.86645472
0.872233645121257,"190715_Blk_KM1906U14-Blk_C.mzML",0.88175066
0.887088457743327,"190715_Blk_KM1906U14-Blk_C.mzML",0.89707972
0.901929473876953,"190715_Blk_KM1906U14-Blk_C.mzML",0.91240454
0.916738446553548,"190715_Blk_KM1906U14-Blk_C.mzML",0.92770662
0.93158213297526,"190715_Blk_KM1906U14-Blk_C.mzML",0.94305449
0.94634329477946,"190715_Blk_KM1906U14-Blk_C.mzML",0.95832724
0.961130841573079,"190715_Blk_KM1906U14-Blk_C.mzML",0.97363747
0.975931040445964,"190715_Blk_KM1906U14-Blk_C.mzML",0.98897084
0.990695063273112,"190715_Blk_KM1906U14-Blk_C.mzML",1.0042769
1.00595334370931,"190715_Blk_KM1906U14-Blk_C.mzML",1.020106
1.02071355183919,"190715_Blk_KM1906U14-Blk_C.mzML",1.0354287
1.03552436828613,"190715_Blk_KM1906U14-Blk_C.mzML",1.0508141
1.05027910868327,"190715_Blk_KM1906U14-Blk_C.mzML",1.0661515
1.06498215993245,"190715_Blk_KM1906U14-Blk_C.mzML",1.0814452
1.07965138753255,"190715_Blk_KM1906U14-Blk_C.mzML",1.0967138
1.09436073303223,"190715_Blk_KM1906U14-Blk_C.mzML",1.1120344
1.10906880696615,"190715_Blk_KM1906U14-Blk_C.mzML",1.1273636
1.1237190246582,"190715_Blk_KM1906U14-Blk_C.mzML",1.1426426
1.13845532735189,"190715_Blk_KM1906U14-Blk_C.mzML",1.1580216
1.15313822428385,"190715_Blk_KM1906U14-Blk_C.mzML",1.173355
1.16821594238281,"190715_Blk_KM1906U14-Blk_C.mzML",1.1891112
1.18288497924805,"190715_Blk_KM1906U14-Blk_C.mzML",1.2044506
1.19747467041016,"190715_Blk_KM1906U14-Blk_C.mzML",1.2197172
1.21211865743001,"190715_Blk_KM1906U14-Blk_C.mzML",1.2350504
1.22672284444173,"190715_Blk_KM1906U14-Blk_C.mzML",1.2503524
1.24128176371257,"190715_Blk_KM1906U14-Blk_C.mzML",1.2656169
1.25822512308757,"190715_Blk_KM1906U14-Blk_C.mzML",1.2833938
1.27277895609538,"190715_Blk_KM1906U14-Blk_C.mzML",1.2986748
1.28732973734538,"190715_Blk_KM1906U14-Blk_C.mzML",1.3139624
1.30189844767253,"190715_Blk_KM1906U14-Blk_C.mzML",1.3292789
1.31641985575358,"190715_Blk_KM1906U14-Blk_C.mzML",1.3445558
1.33095970153809,"190715_Blk_KM1906U14-Blk_C.mzML",1.3598621
1.34541854858398,"190715_Blk_KM1906U14-Blk_C.mzML",1.3750932
1.35991147359212,"190715_Blk_KM1906U14-Blk_C.mzML",1.3903702
1.37442258199056,"190715_Blk_KM1906U14-Blk_C.mzML",1.4056763
1.38890635172526,"190715_Blk_KM1906U14-Blk_C.mzML",1.4209638
1.40569737752279,"190715_Blk_KM1906U14-Blk_C.mzML",1.438699
1.42018051147461,"190715_Blk_KM1906U14-Blk_C.mzML",1.4540073
1.43460451761882,"190715_Blk_KM1906U14-Blk_C.mzML",1.4692632
1.44906272888184,"190715_Blk_KM1906U14-Blk_C.mzML",1.4845654
1.46352500915527,"190715_Blk_KM1906U14-Blk_C.mzML",1.4998819
1.47795232137044,"190715_Blk_KM1906U14-Blk_C.mzML",1.5151713
1.49245669047038,"190715_Blk_KM1906U14-Blk_C.mzML",1.5305526
1.50688489278158,"190715_Blk_KM1906U14-Blk_C.mzML",1.5458629
1.52132097880046,"190715_Blk_KM1906U14-Blk_C.mzML",1.561192
1.53573214213053,"190715_Blk_KM1906U14-Blk_C.mzML",1.5765044
1.55012969970703,"190715_Blk_KM1906U14-Blk_C.mzML",1.5918126
1.56490745544434,"190715_Blk_KM1906U14-Blk_C.mzML",1.6075354
1.57927233378092,"190715_Blk_KM1906U14-Blk_C.mzML",1.622829
1.59360427856445,"190715_Blk_KM1906U14-Blk_C.mzML",1.6380976
1.60799547831217,"190715_Blk_KM1906U14-Blk_C.mzML",1.6534393
1.62240829467773,"190715_Blk_KM1906U14-Blk_C.mzML",1.6688142
1.63672192891439,"190715_Blk_KM1906U14-Blk_C.mzML",1.6840932
1.65105730692546,"190715_Blk_KM1906U14-Blk_C.mzML",1.6994056
1.66534627278646,"190715_Blk_KM1906U14-Blk_C.mzML",1.7146783
1.67967681884766,"190715_Blk_KM1906U14-Blk_C.mzML",1.7300054
1.69402503967285,"190715_Blk_KM1906U14-Blk_C.mzML",1.7453616
1.70832672119141,"190715_Blk_KM1906U14-Blk_C.mzML",1.760678
1.72300605773926,"190715_Blk_KM1906U14-Blk_C.mzML",1.7764091
1.73729108174642,"190715_Blk_KM1906U14-Blk_C.mzML",1.7917279
1.75148124694824,"190715_Blk_KM1906U14-Blk_C.mzML",1.8069549
1.76572812398275,"190715_Blk_KM1906U14-Blk_C.mzML",1.8222528
1.7799674987793,"190715_Blk_KM1906U14-Blk_C.mzML",1.8375525
1.79418614705404,"190715_Blk_KM1906U14-Blk_C.mzML",1.85284
1.80841306050618,"190715_Blk_KM1906U14-Blk_C.mzML",1.8681462
1.82259737650553,"190715_Blk_KM1906U14-Blk_C.mzML",1.8834168
1.8367613474528,"190715_Blk_KM1906U14-Blk_C.mzML",1.8986751
1.85094871520996,"190715_Blk_KM1906U14-Blk_C.mzML",1.9139688
1.86507670084635,"190715_Blk_KM1906U14-Blk_C.mzML",1.9292083
1.87963167826335,"190715_Blk_KM1906U14-Blk_C.mzML",1.9449186
1.8938045501709,"190715_Blk_KM1906U14-Blk_C.mzML",1.9602267
1.90796457926432,"190715_Blk_KM1906U14-Blk_C.mzML",1.9755309
1.92206331888835,"190715_Blk_KM1906U14-Blk_C.mzML",1.9907787
1.93617769877116,"190715_Blk_KM1906U14-Blk_C.mzML",2.0060534
1.95255851745605,"190715_Blk_KM1906U14-Blk_C.mzML",2.0237931
1.96666475931803,"190715_Blk_KM1906U14-Blk_C.mzML",2.0390805
1.98070233662923,"190715_Blk_KM1906U14-Blk_C.mzML",2.0543032
1.9947826385498,"190715_Blk_KM1906U14-Blk_C.mzML",2.0695823
2.00885213216146,"190715_Blk_KM1906U14-Blk_C.mzML",2.0848593
2.02286631266276,"190715_Blk_KM1906U14-Blk_C.mzML",2.1000863
2.03687324523926,"190715_Blk_KM1906U14-Blk_C.mzML",2.1153153
2.05087674458822,"190715_Blk_KM1906U14-Blk_C.mzML",2.1305503
2.06482582092285,"190715_Blk_KM1906U14-Blk_C.mzML",2.145736
2.07871411641439,"190715_Blk_KM1906U14-Blk_C.mzML",2.160865
2.09267514546712,"190715_Blk_KM1906U14-Blk_C.mzML",2.1760835
2.10886764526367,"190715_Blk_KM1906U14-Blk_C.mzML",2.1937461
2.12283058166504,"190715_Blk_KM1906U14-Blk_C.mzML",2.2089876
2.13675206502279,"190715_Blk_KM1906U14-Blk_C.mzML",2.2241938
2.15067240397135,"190715_Blk_KM1906U14-Blk_C.mzML",2.2394083
2.16462554931641,"190715_Blk_KM1906U14-Blk_C.mzML",2.2546686
2.17852783203125,"190715_Blk_KM1906U14-Blk_C.mzML",2.269883
2.19242121378581,"190715_Blk_KM1906U14-Blk_C.mzML",2.2850976
2.20634918212891,"190715_Blk_KM1906U14-Blk_C.mzML",2.3003599
2.22021509806315,"190715_Blk_KM1906U14-Blk_C.mzML",2.3155639
2.23408177693685,"190715_Blk_KM1906U14-Blk_C.mzML",2.3307785
2.24793955485026,"190715_Blk_KM1906U14-Blk_C.mzML",2.345993
2.26225255330404,"190715_Blk_KM1906U14-Blk_C.mzML",2.3617179
2.27617721557617,"190715_Blk_KM1906U14-Blk_C.mzML",2.3770261
2.29002278645833,"190715_Blk_KM1906U14-Blk_C.mzML",2.3922571
2.30388437906901,"190715_Blk_KM1906U14-Blk_C.mzML",2.4075155
2.31774775187174,"190715_Blk_KM1906U14-Blk_C.mzML",2.4227862
2.33163731892904,"190715_Blk_KM1906U14-Blk_C.mzML",2.4380964
2.34546051025391,"190715_Blk_KM1906U14-Blk_C.mzML",2.4533443
2.3593137105306,"190715_Blk_KM1906U14-Blk_C.mzML",2.4686359
2.37311197916667,"190715_Blk_KM1906U14-Blk_C.mzML",2.4838775
2.38699061075846,"190715_Blk_KM1906U14-Blk_C.mzML",2.499219
2.40081609090169,"190715_Blk_KM1906U14-Blk_C.mzML",2.5145127
2.41506093343099,"190715_Blk_KM1906U14-Blk_C.mzML",2.5302813
2.42884572347005,"190715_Blk_KM1906U14-Blk_C.mzML",2.5455521
2.4425791422526,"190715_Blk_KM1906U14-Blk_C.mzML",2.5607768
2.45630696614583,"190715_Blk_KM1906U14-Blk_C.mzML",2.5760061
2.47005462646484,"190715_Blk_KM1906U14-Blk_C.mzML",2.5912684
2.48377176920573,"190715_Blk_KM1906U14-Blk_C.mzML",2.6065079
2.49744923909505,"190715_Blk_KM1906U14-Blk_C.mzML",2.621714
2.51119893391927,"190715_Blk_KM1906U14-Blk_C.mzML",2.6370119
2.52489573160807,"190715_Blk_KM1906U14-Blk_C.mzML",2.6522618
2.53855641682943,"190715_Blk_KM1906U14-Blk_C.mzML",2.6674824
2.55224431355794,"190715_Blk_KM1906U14-Blk_C.mzML",2.6827449
2.56634216308594,"190715_Blk_KM1906U14-Blk_C.mzML",2.6984761
2.5800526936849,"190715_Blk_KM1906U14-Blk_C.mzML",2.7137864
2.59371948242188,"190715_Blk_KM1906U14-Blk_C.mzML",2.7290592
2.6073740641276,"190715_Blk_KM1906U14-Blk_C.mzML",2.7443298
2.62103958129883,"190715_Blk_KM1906U14-Blk_C.mzML",2.7596236
2.63467203776042,"190715_Blk_KM1906U14-Blk_C.mzML",2.7748922
2.6482536315918,"190715_Blk_KM1906U14-Blk_C.mzML",2.7901149
2.66188481648763,"190715_Blk_KM1906U14-Blk_C.mzML",2.8054046
2.67546819051107,"190715_Blk_KM1906U14-Blk_C.mzML",2.8206523
2.68905080159505,"190715_Blk_KM1906U14-Blk_C.mzML",2.8359105
2.7026362101237,"190715_Blk_KM1906U14-Blk_C.mzML",2.8511833
2.71667022705078,"190715_Blk_KM1906U14-Blk_C.mzML",2.8669727
2.73028666178385,"190715_Blk_KM1906U14-Blk_C.mzML",2.882304
2.7438351949056,"190715_Blk_KM1906U14-Blk_C.mzML",2.8975705
2.7573974609375,"190715_Blk_KM1906U14-Blk_C.mzML",2.9128641
2.77093836466471,"190715_Blk_KM1906U14-Blk_C.mzML",2.9281453
2.78449452718099,"190715_Blk_KM1906U14-Blk_C.mzML",2.9434557
2.79800720214844,"190715_Blk_KM1906U14-Blk_C.mzML",2.9587285
2.81151682535807,"190715_Blk_KM1906U14-Blk_C.mzML",2.9740096
2.82497914632161,"190715_Blk_KM1906U14-Blk_C.mzML",2.9892491
2.8384272257487,"190715_Blk_KM1906U14-Blk_C.mzML",3.0044844
2.85237197875977,"190715_Blk_KM1906U14-Blk_C.mzML",3.0202947
2.86584116617839,"190715_Blk_KM1906U14-Blk_C.mzML",3.0355779
2.87931289672852,"190715_Blk_KM1906U14-Blk_C.mzML",3.0508758
2.89278666178385,"190715_Blk_KM1906U14-Blk_C.mzML",3.0661882
2.9062001546224,"190715_Blk_KM1906U14-Blk_C.mzML",3.0814444
2.91965993245443,"190715_Blk_KM1906U14-Blk_C.mzML",3.096765
2.93303782145182,"190715_Blk_KM1906U14-Blk_C.mzML",3.1120043
2.94642944335938,"190715_Blk_KM1906U14-Blk_C.mzML",3.1272712
2.95984980265299,"190715_Blk_KM1906U14-Blk_C.mzML",3.1425835
2.97321573893229,"190715_Blk_KM1906U14-Blk_C.mzML",3.1578457
2.98661524454753,"190715_Blk_KM1906U14-Blk_C.mzML",3.1731583
3.00044962565104,"190715_Blk_KM1906U14-Blk_C.mzML",3.1889812
3.01378885904948,"190715_Blk_KM1906U14-Blk_C.mzML",3.2042498
3.02714818318685,"190715_Blk_KM1906U14-Blk_C.mzML",3.2195538
3.04046401977539,"190715_Blk_KM1906U14-Blk_C.mzML",3.2348202
3.05376358032227,"190715_Blk_KM1906U14-Blk_C.mzML",3.2500807
3.06705067952474,"190715_Blk_KM1906U14-Blk_C.mzML",3.2653389
3.0802724202474,"190715_Blk_KM1906U14-Blk_C.mzML",3.2805345
3.09352900187174,"190715_Blk_KM1906U14-Blk_C.mzML",3.2957825
3.10678354899089,"190715_Blk_KM1906U14-Blk_C.mzML",3.3110407
3.12002182006836,"190715_Blk_KM1906U14-Blk_C.mzML",3.3262927
3.13324559529622,"190715_Blk_KM1906U14-Blk_C.mzML",3.3415403
3.1468864440918,"190715_Blk_KM1906U14-Blk_C.mzML",3.3572821
3.16007563273112,"190715_Blk_KM1906U14-Blk_C.mzML",3.3725153
3.17328796386719,"190715_Blk_KM1906U14-Blk_C.mzML",3.3877881
3.18646443684896,"190715_Blk_KM1906U14-Blk_C.mzML",3.4030318
3.19960606892904,"190715_Blk_KM1906U14-Blk_C.mzML",3.4182483
3.21278203328451,"190715_Blk_KM1906U14-Blk_C.mzML",3.433517
3.22591451009115,"190715_Blk_KM1906U14-Blk_C.mzML",3.4487481
3.23904698689779,"190715_Blk_KM1906U14-Blk_C.mzML",3.4639917
3.25222015380859,"190715_Blk_KM1906U14-Blk_C.mzML",3.4792958
3.26534830729167,"190715_Blk_KM1906U14-Blk_C.mzML",3.4945603
3.27843856811523,"190715_Blk_KM1906U14-Blk_C.mzML",3.5097936
3.29198608398438,"190715_Blk_KM1906U14-Blk_C.mzML",3.5255726
3.30506083170573,"190715_Blk_KM1906U14-Blk_C.mzML",3.5408142
3.3181635538737,"190715_Blk_KM1906U14-Blk_C.mzML",3.5561016
3.33121592203776,"190715_Blk_KM1906U14-Blk_C.mzML",3.5713431
3.34429804484049,"190715_Blk_KM1906U14-Blk_C.mzML",3.5866326
3.35737813313802,"190715_Blk_KM1906U14-Blk_C.mzML",3.6019325
3.37035776774089,"190715_Blk_KM1906U14-Blk_C.mzML",3.6171282
3.38337758382161,"190715_Blk_KM1906U14-Blk_C.mzML",3.6323844
3.3964235941569,"190715_Blk_KM1906U14-Blk_C.mzML",3.6476843
3.40941569010417,"190715_Blk_KM1906U14-Blk_C.mzML",3.6629342
3.42238413492839,"190715_Blk_KM1906U14-Blk_C.mzML",3.6781695
3.43581034342448,"190715_Blk_KM1906U14-Blk_C.mzML",3.6939568
3.44876098632812,"190715_Blk_KM1906U14-Blk_C.mzML",3.7091984
3.46174621582031,"190715_Blk_KM1906U14-Blk_C.mzML",3.7244942
3.47466684977214,"190715_Blk_KM1906U14-Blk_C.mzML",3.7397274
3.48760477701823,"190715_Blk_KM1906U14-Blk_C.mzML",3.754994
3.50053253173828,"190715_Blk_KM1906U14-Blk_C.mzML",3.7702627
3.51342798868815,"190715_Blk_KM1906U14-Blk_C.mzML",3.7855063
3.52629267374674,"190715_Blk_KM1906U14-Blk_C.mzML",3.800727
3.53924051920573,"190715_Blk_KM1906U14-Blk_C.mzML",3.81606
3.5521120707194,"190715_Blk_KM1906U14-Blk_C.mzML",3.8313164
3.56497701009115,"190715_Blk_KM1906U14-Blk_C.mzML",3.8465788
3.57823944091797,"190715_Blk_KM1906U14-Blk_C.mzML",3.8623265
3.5910530090332,"190715_Blk_KM1906U14-Blk_C.mzML",3.8775557
3.60388666788737,"190715_Blk_KM1906U14-Blk_C.mzML",3.8928223
3.61671040852865,"190715_Blk_KM1906U14-Blk_C.mzML",3.9080909
3.62951532999674,"190715_Blk_KM1906U14-Blk_C.mzML",3.9233512
3.64236297607422,"190715_Blk_KM1906U14-Blk_C.mzML",3.9386761
3.65513381958008,"190715_Blk_KM1906U14-Blk_C.mzML",3.9539239
3.66788279215495,"190715_Blk_KM1906U14-Blk_C.mzML",3.9691592
3.68064473470052,"190715_Blk_KM1906U14-Blk_C.mzML",3.9844237
3.69330927530924,"190715_Blk_KM1906U14-Blk_C.mzML",3.9995861
3.70597127278646,"190715_Blk_KM1906U14-Blk_C.mzML",4.014759
3.71903457641602,"190715_Blk_KM1906U14-Blk_C.mzML",4.0304276
3.73165512084961,"190715_Blk_KM1906U14-Blk_C.mzML",4.0455794
3.74427642822266,"190715_Blk_KM1906U14-Blk_C.mzML",4.0607461
3.7568359375,"190715_Blk_KM1906U14-Blk_C.mzML",4.0758522
3.76937662760417,"190715_Blk_KM1906U14-Blk_C.mzML",4.0909501
3.78191274007161,"190715_Blk_KM1906U14-Blk_C.mzML",4.1060562
3.79438552856445,"190715_Blk_KM1906U14-Blk_C.mzML",4.1210999
3.80690155029297,"190715_Blk_KM1906U14-Blk_C.mzML",4.13621
3.81939086914063,"190715_Blk_KM1906U14-Blk_C.mzML",4.1513018
3.83182856241862,"190715_Blk_KM1906U14-Blk_C.mzML",4.166362
3.84427439371745,"190715_Blk_KM1906U14-Blk_C.mzML",4.1814787
3.85707982381185,"190715_Blk_KM1906U14-Blk_C.mzML",4.1970806
3.86943562825521,"190715_Blk_KM1906U14-Blk_C.mzML",4.2121805
3.88175455729167,"190715_Blk_KM1906U14-Blk_C.mzML",4.2272803
3.89400380452474,"190715_Blk_KM1906U14-Blk_C.mzML",4.2423387
3.90624135335286,"190715_Blk_KM1906U14-Blk_C.mzML",4.2574261
3.91848831176758,"190715_Blk_KM1906U14-Blk_C.mzML",4.2725676
3.93069737752279,"190715_Blk_KM1906U14-Blk_C.mzML",4.287705
3.94288152058919,"190715_Blk_KM1906U14-Blk_C.mzML",4.3028528
3.95504582722982,"190715_Blk_KM1906U14-Blk_C.mzML",4.3180173
3.96719156901042,"190715_Blk_KM1906U14-Blk_C.mzML",4.3331985
3.9793098449707,"190715_Blk_KM1906U14-Blk_C.mzML",4.3483858
3.9917839050293,"190715_Blk_KM1906U14-Blk_C.mzML",4.3640587
4.00383326212565,"190715_Blk_KM1906U14-Blk_C.mzML",4.3792377
4.01588617960612,"190715_Blk_KM1906U14-Blk_C.mzML",4.3944585
4.02788162231445,"190715_Blk_KM1906U14-Blk_C.mzML",4.4096438
4.03987197875977,"190715_Blk_KM1906U14-Blk_C.mzML",4.4248582
4.05184758504232,"190715_Blk_KM1906U14-Blk_C.mzML",4.4400894
4.06378606160482,"190715_Blk_KM1906U14-Blk_C.mzML",4.4553081
4.07568944295247,"190715_Blk_KM1906U14-Blk_C.mzML",4.4705162
4.08764902750651,"190715_Blk_KM1906U14-Blk_C.mzML",4.4858287
4.09953893025716,"190715_Blk_KM1906U14-Blk_C.mzML",4.5010849
4.11138483683268,"190715_Blk_KM1906U14-Blk_C.mzML",4.516316
4.12357330322266,"190715_Blk_KM1906U14-Blk_C.mzML",4.5320201
4.13537928263346,"190715_Blk_KM1906U14-Blk_C.mzML",4.5472615
4.14719161987305,"190715_Blk_KM1906U14-Blk_C.mzML",4.5625407
4.15893071492513,"190715_Blk_KM1906U14-Blk_C.mzML",4.5777531
4.17070159912109,"190715_Blk_KM1906U14-Blk_C.mzML",4.5930342
4.18245646158854,"190715_Blk_KM1906U14-Blk_C.mzML",4.6083216
4.19415918986003,"190715_Blk_KM1906U14-Blk_C.mzML",4.6235674
4.20586064656576,"190715_Blk_KM1906U14-Blk_C.mzML",4.638836
4.21757965087891,"190715_Blk_KM1906U14-Blk_C.mzML",4.6541525
4.22927424112956,"190715_Blk_KM1906U14-Blk_C.mzML",4.6694608
4.24125849405924,"190715_Blk_KM1906U14-Blk_C.mzML",4.6851711
4.25293146769206,"190715_Blk_KM1906U14-Blk_C.mzML",4.700496
4.26452662150065,"190715_Blk_KM1906U14-Blk_C.mzML",4.7157396
4.27613372802734,"190715_Blk_KM1906U14-Blk_C.mzML",4.7310187
4.28775939941406,"190715_Blk_KM1906U14-Blk_C.mzML",4.7463415
4.29930013020833,"190715_Blk_KM1906U14-Blk_C.mzML",4.7615706
4.31087341308594,"190715_Blk_KM1906U14-Blk_C.mzML",4.7768601
4.32238972981771,"190715_Blk_KM1906U14-Blk_C.mzML",4.7920912
4.33388010660807,"190715_Blk_KM1906U14-Blk_C.mzML",4.8073036
4.34539896647135,"190715_Blk_KM1906U14-Blk_C.mzML",4.822568
4.35687306722005,"190715_Blk_KM1906U14-Blk_C.mzML",4.8377868
4.3687260945638,"190715_Blk_KM1906U14-Blk_C.mzML",4.8535221
4.38025919596354,"190715_Blk_KM1906U14-Blk_C.mzML",4.8688449
4.3917724609375,"190715_Blk_KM1906U14-Blk_C.mzML",4.8841531
4.40327504475911,"190715_Blk_KM1906U14-Blk_C.mzML",4.8994571
4.41476084391276,"190715_Blk_KM1906U14-Blk_C.mzML",4.9147488
4.4261962890625,"190715_Blk_KM1906U14-Blk_C.mzML",4.929982
4.43768259684245,"190715_Blk_KM1906U14-Blk_C.mzML",4.9452902
4.44912312825521,"190715_Blk_KM1906U14-Blk_C.mzML",4.9605443
4.4605967203776,"190715_Blk_KM1906U14-Blk_C.mzML",4.9758484
4.47207743326823,"190715_Blk_KM1906U14-Blk_C.mzML",4.991167
4.4834971110026,"190715_Blk_KM1906U14-Blk_C.mzML",5.0064086
4.49527537027995,"190715_Blk_KM1906U14-Blk_C.mzML",5.0221313
4.50674743652344,"190715_Blk_KM1906U14-Blk_C.mzML",5.0374479
4.51819610595703,"190715_Blk_KM1906U14-Blk_C.mzML",5.0527353
4.52962595621745,"190715_Blk_KM1906U14-Blk_C.mzML",5.0679977
4.54102783203125,"190715_Blk_KM1906U14-Blk_C.mzML",5.0832226
4.55245768229167,"190715_Blk_KM1906U14-Blk_C.mzML",5.098483
4.56391092936198,"190715_Blk_KM1906U14-Blk_C.mzML",5.1137724
4.57532552083333,"190715_Blk_KM1906U14-Blk_C.mzML",5.1290077
4.58676401774089,"190715_Blk_KM1906U14-Blk_C.mzML",5.14427
4.59823455810547,"190715_Blk_KM1906U14-Blk_C.mzML",5.1595701
4.60966644287109,"190715_Blk_KM1906U14-Blk_C.mzML",5.1748137
4.62147420247396,"190715_Blk_KM1906U14-Blk_C.mzML",5.190551
4.63295186360677,"190715_Blk_KM1906U14-Blk_C.mzML",5.2058405
4.64441528320313,"190715_Blk_KM1906U14-Blk_C.mzML",5.221103
4.65590006510417,"190715_Blk_KM1906U14-Blk_C.mzML",5.2363841
4.66737874348958,"190715_Blk_KM1906U14-Blk_C.mzML",5.2516465
4.67887013753255,"190715_Blk_KM1906U14-Blk_C.mzML",5.266915
4.69042409261068,"190715_Blk_KM1906U14-Blk_C.mzML",5.2822546
4.70196584065755,"190715_Blk_KM1906U14-Blk_C.mzML",5.2975649
4.71352030436198,"190715_Blk_KM1906U14-Blk_C.mzML",5.3128772
4.72508341471354,"190715_Blk_KM1906U14-Blk_C.mzML",5.3281877
4.73667144775391,"190715_Blk_KM1906U14-Blk_C.mzML",5.3435147
4.74863840738932,"190715_Blk_KM1906U14-Blk_C.mzML",5.359325
4.76019388834635,"190715_Blk_KM1906U14-Blk_C.mzML",5.3745748
4.77177174886068,"190715_Blk_KM1906U14-Blk_C.mzML",5.389835
4.78343302408854,"190715_Blk_KM1906U14-Blk_C.mzML",5.4051871
4.79505004882813,"190715_Blk_KM1906U14-Blk_C.mzML",5.42046
4.80664927164714,"190715_Blk_KM1906U14-Blk_C.mzML",5.4356889
4.81826985677083,"190715_Blk_KM1906U14-Blk_C.mzML",5.4509244
4.82987620035807,"190715_Blk_KM1906U14-Blk_C.mzML",5.466118
4.84154764811198,"190715_Blk_KM1906U14-Blk_C.mzML",5.4813741
4.85328877766927,"190715_Blk_KM1906U14-Blk_C.mzML",5.4966969
4.86500752766927,"190715_Blk_KM1906U14-Blk_C.mzML",5.5119656
4.87714233398438,"190715_Blk_KM1906U14-Blk_C.mzML",5.5277489
